-0.20648148148148165,0.18583333333333318,-0.3997740112994349,-0.4161111111111112
-0.262037037037037,-0.02250000000000011,-0.3997740112994349,-0.4161111111111112
-0.3175925925925926,0.06083333333333329,-0.41672316384180774,-0.4161111111111112
-0.34537037037037055,0.01916666666666659,-0.382824858757062,-0.4161111111111112
-0.23425925925925933,0.2274999999999999,-0.3997740112994349,-0.4161111111111112
-0.12314814814814813,0.3524999999999998,-0.34892655367231634,-0.33277777777777784
-0.34537037037037055,0.1441666666666665,-0.3997740112994349,-0.37444444444444447
-0.23425925925925933,0.1441666666666665,-0.382824858757062,-0.4161111111111112
-0.40092592592592585,-0.0641666666666668,-0.3997740112994349,-0.4161111111111112
-0.262037037037037,0.01916666666666659,-0.382824858757062,-0.4577777777777778
-0.12314814814814813,0.2691666666666666,-0.382824858757062,-0.4161111111111112
-0.2898148148148149,0.1441666666666665,-0.3658757062146891,-0.4161111111111112
-0.2898148148148149,-0.02250000000000011,-0.3997740112994349,-0.4577777777777778
-0.4287037037037038,-0.02250000000000011,-0.4506214689265535,-0.4577777777777778
-0.01203703703703719,0.3941666666666665,-0.43367231638418074,-0.4161111111111112
-0.039814814814814865,0.5608333333333333,-0.382824858757062,-0.33277777777777784
-0.12314814814814813,0.3524999999999998,-0.41672316384180774,-0.33277777777777784
-0.20648148148148165,0.18583333333333318,-0.3997740112994349,-0.37444444444444447
-0.039814814814814865,0.31083333333333313,-0.34892655367231634,-0.37444444444444447
-0.20648148148148165,0.31083333333333313,-0.382824858757062,-0.37444444444444447
-0.12314814814814813,0.1441666666666665,-0.34892655367231634,-0.4161111111111112
-0.20648148148148165,0.2691666666666666,-0.382824858757062,-0.33277777777777784
-0.34537037037037055,0.2274999999999999,-0.4675706214689264,-0.4161111111111112
-0.20648148148148165,0.1024999999999998,-0.34892655367231634,-0.29111111111111115
-0.2898148148148149,0.1441666666666665,-0.31502824858757056,-0.4161111111111112
-0.23425925925925933,-0.02250000000000011,-0.3658757062146891,-0.4161111111111112
-0.23425925925925933,0.1441666666666665,-0.3658757062146891,-0.33277777777777784
-0.17870370370370373,0.18583333333333318,-0.382824858757062,-0.4161111111111112
-0.17870370370370373,0.1441666666666665,-0.3997740112994349,-0.4161111111111112
-0.3175925925925926,0.06083333333333329,-0.3658757062146891,-0.4161111111111112
-0.2898148148148149,0.01916666666666659,-0.3658757062146891,-0.4161111111111112
-0.12314814814814813,0.1441666666666665,-0.382824858757062,-0.33277777777777784
-0.17870370370370373,0.435833333333333,-0.382824858757062,-0.4577777777777778
-0.09537037037037047,0.47749999999999987,-0.3997740112994349,-0.4161111111111112
-0.262037037037037,0.01916666666666659,-0.382824858757062,-0.4577777777777778
-0.23425925925925933,0.06083333333333329,-0.43367231638418074,-0.4161111111111112
